match_id,match_date,home_team,away_team,home_score,away_score,team,player,pass_recipient,timestamp,period,minute,X_pass_start,Y_pass_start,X_pass_end,Y_pass_end
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Jackson Irvine,Kye Rowles,2023-12-16 00:00:00.485,1,0,61.0,40.1,36.1,48.3
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Kye Rowles,Mathew Leckie,2023-12-16 00:00:04.720,1,0,42.6,46.8,85.7,76.4
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mathew Leckie,Mitchell Thomas Duke,2023-12-16 00:00:07.941,1,0,86.8,76.7,98.1,71.0
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mitchell Thomas Duke,Mathew Leckie,2023-12-16 00:00:10.246,1,0,96.4,78.3,88.7,78.0
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mathew Leckie,Jackson Irvine,2023-12-16 00:00:10.856,1,0,87.3,78.0,100.0,69.9
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Miloš Degenek,Mitchell Thomas Duke,2023-12-16 00:00:36.734,1,0,109.9,80.0,112.1,54.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,2023-12-16 00:00:38.342,1,0,8.0,25.9,27.5,23.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,2023-12-16 00:00:39.898,1,0,27.2,21.5,30.2,13.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alejandro Darío Gómez,Marcos Javier Acuña,2023-12-16 00:00:44.047,1,0,35.2,10.5,29.1,4.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,2023-12-16 00:00:45.532,1,0,26.4,2.1,16.0,17.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,2023-12-16 00:00:47.806,1,0,14.1,18.0,14.1,44.5
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,2023-12-16 00:00:51.109,1,0,15.5,49.7,17.4,71.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,2023-12-16 00:00:53.815,1,0,17.5,70.8,30.6,73.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Julián Álvarez,2023-12-16 00:00:54.845,1,0,31.0,74.5,57.1,74.9
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Aziz Eraltay Behich,Kye Rowles,2023-12-16 00:01:01.505,1,1,64.3,0.1,40.0,10.4
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Kye Rowles,Harry Souttar,2023-12-16 00:01:05.250,1,1,33.4,15.0,25.9,36.4
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Harry Souttar,Mathew Ryan,2023-12-16 00:01:08.547,1,1,26.5,42.1,8.4,46.7
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mathew Ryan,Aziz Eraltay Behich,2023-12-16 00:01:11.874,1,1,9.5,46.7,45.7,6.4
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Aziz Eraltay Behich,Riley McGree,2023-12-16 00:01:14.328,1,1,45.4,6.4,62.4,9.3
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Aaron Mooy,Aziz Eraltay Behich,2023-12-16 00:01:19.434,1,1,55.3,24.4,59.1,0.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,2023-12-16 00:01:26.858,1,1,63.7,80.0,51.7,73.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,2023-12-16 00:01:30.152,1,1,43.9,71.1,32.5,62.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,2023-12-16 00:01:33.471,1,1,31.7,55.7,27.2,20.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,2023-12-16 00:01:40.291,1,1,39.6,21.8,38.8,47.5
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,2023-12-16 00:01:43.383,1,1,40.9,61.0,45.0,73.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,2023-12-16 00:01:46.389,1,1,46.1,73.0,31.7,65.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,2023-12-16 00:01:49.470,1,1,32.9,59.1,15.5,40.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,2023-12-16 00:01:51.965,1,1,15.6,37.6,19.8,18.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,2023-12-16 00:01:54.356,1,1,25.0,14.6,32.9,0.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Alexis Mac Allister,2023-12-16 00:01:56.213,1,1,32.9,2.1,34.8,1.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Alejandro Darío Gómez,2023-12-16 00:01:58.211,1,1,35.2,4.0,43.4,4.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alejandro Darío Gómez,Marcos Javier Acuña,2023-12-16 00:01:59.678,1,1,44.2,5.9,40.1,7.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Alexis Mac Allister,2023-12-16 00:02:00.674,1,2,40.1,8.1,48.3,11.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Rodrigo Javier De Paul,2023-12-16 00:02:02.803,1,2,54.7,22.3,57.7,36.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,2023-12-16 00:02:06.422,1,2,53.9,35.7,53.3,37.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,2023-12-16 00:02:07.630,1,2,35.2,53.8,45.6,69.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,2023-12-16 00:02:10.235,1,2,46.4,70.3,46.8,58.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,2023-12-16 00:02:12.917,1,2,47.5,51.9,41.2,33.5
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,2023-12-16 00:02:16.053,1,2,47.2,25.3,51.4,5.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Alejandro Darío Gómez,2023-12-16 00:02:18.472,1,2,55.0,3.4,68.0,3.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alejandro Darío Gómez,Enzo Fernandez,2023-12-16 00:02:21.761,1,2,62.9,4.0,50.6,15.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,2023-12-16 00:02:24.586,1,2,46.8,22.3,55.2,52.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,2023-12-16 00:02:29.610,1,2,64.8,64.3,49.8,54.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Enzo Fernandez,2023-12-16 00:02:32.648,1,2,50.6,54.5,49.8,46.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,2023-12-16 00:02:34.379,1,2,49.8,45.1,49.9,23.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,2023-12-16 00:02:37.448,1,2,52.5,15.3,67.1,16.5
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Enzo Fernandez,2023-12-16 00:02:38.424,1,2,65.6,16.9,45.3,26.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,2023-12-16 00:02:45.882,1,2,52.5,37.6,56.0,14.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,2023-12-16 00:02:49.767,1,2,57.1,16.2,51.0,53.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,2023-12-16 00:02:55.703,1,2,68.0,61.8,80.4,74.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Enzo Fernandez,2023-12-16 00:02:58.900,1,2,79.3,70.3,58.8,57.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,2023-12-16 00:03:01.974,1,3,56.9,46.5,58.5,17.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,2023-12-16 00:03:04.541,1,3,62.0,16.1,75.5,1.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,2023-12-16 00:03:07.938,1,3,72.0,2.6,56.6,7.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,2023-12-16 00:03:10.429,1,3,57.4,8.9,50.9,28.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,2023-12-16 00:03:14.585,1,3,55.8,31.9,61.8,16.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,2023-12-16 00:03:18.947,1,3,78.8,23.4,88.3,26.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Alejandro Darío Gómez,2023-12-16 00:03:20.067,1,3,86.4,24.5,93.6,3.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alejandro Darío Gómez,Julián Álvarez,2023-12-16 00:03:24.877,1,3,99.3,15.3,103.4,18.4
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Harry Souttar,Mitchell Thomas Duke,2023-12-16 00:03:27.721,1,3,11.1,71.0,69.2,77.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,2023-12-16 00:03:32.204,1,3,50.9,2.3,34.7,15.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,2023-12-16 00:03:35.139,1,3,26.4,21.8,2.8,36.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Damián Emiliano Martínez,Cristian Gabriel Romero,2023-12-16 00:03:38.869,1,3,2.0,37.6,15.2,48.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Enzo Fernandez,2023-12-16 00:03:43.127,1,3,20.7,49.7,26.9,34.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,2023-12-16 00:03:45.585,1,3,27.7,33.8,33.6,13.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,2023-12-16 00:03:51.522,1,3,45.0,14.3,39.8,27.5
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,2023-12-16 00:03:55.297,1,3,42.6,37.2,51.0,49.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,2023-12-16 00:03:58.836,1,3,49.1,44.5,56.6,41.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,2023-12-16 00:03:59.799,1,3,56.6,41.3,45.3,48.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,2023-12-16 00:04:02.419,1,4,49.1,50.5,51.7,50.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,2023-12-16 00:04:04.986,1,4,56.0,55.7,120.0,68.4
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mathew Ryan,Harry Souttar,2023-12-16 00:04:26.621,1,4,7.0,36.1,11.5,60.5
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Harry Souttar,Mitchell Thomas Duke,2023-12-16 00:04:30.702,1,4,22.4,63.6,65.1,37.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,2023-12-16 00:04:34.758,1,4,40.9,48.6,53.9,40.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Enzo Fernandez,2023-12-16 00:05:03.745,1,5,47.5,44.3,56.0,48.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Nahuel Molina Lucero,2023-12-16 00:05:06.010,1,5,56.3,49.6,70.6,73.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,2023-12-16 00:05:09.042,1,5,70.2,73.0,39.8,65.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,2023-12-16 00:05:12.870,1,5,44.8,58.0,38.2,24.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,2023-12-16 00:05:19.262,1,5,43.7,26.7,42.8,50.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,2023-12-16 00:05:21.136,1,5,41.5,50.0,15.2,36.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,2023-12-16 00:05:25.574,1,5,15.2,35.7,20.1,22.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,2023-12-16 00:05:28.393,1,5,20.1,21.5,19.8,53.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,2023-12-16 00:05:31.294,1,5,21.2,58.3,26.9,72.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Cristian Gabriel Romero,2023-12-16 00:05:33.771,1,5,26.4,73.4,15.6,56.5
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,2023-12-16 00:05:36.096,1,5,15.2,56.9,8.0,34.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,2023-12-16 00:05:39.119,1,5,8.8,34.3,11.0,19.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,2023-12-16 00:05:43.059,1,5,28.0,16.5,39.0,15.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Nicolás Hernán Otamendi,2023-12-16 00:05:43.832,1,5,39.8,16.2,30.7,14.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,2023-12-16 00:05:45.158,1,5,29.1,11.6,38.5,2.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Alexis Mac Allister,2023-12-16 00:05:46.617,1,5,37.1,2.1,74.4,5.1
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Miloš Degenek,Mathew Leckie,2023-12-16 00:05:51.525,1,5,35.6,77.2,45.4,80.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,2023-12-16 00:05:59.204,1,5,72.1,0.1,50.9,4.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,2023-12-16 00:06:02.784,1,6,46.9,8.1,51.8,15.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,2023-12-16 00:06:06.581,1,6,56.3,24.3,55.5,39.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,2023-12-16 00:06:07.891,1,6,55.5,39.1,46.1,37.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,2023-12-16 00:06:10.744,1,6,48.8,34.2,49.1,17.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,2023-12-16 00:06:14.469,1,6,50.2,15.3,62.0,15.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,2023-12-16 00:06:15.937,1,6,62.3,18.8,63.7,25.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,2023-12-16 00:06:17.305,1,6,64.1,27.3,58.0,26.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Rodrigo Javier De Paul,2023-12-16 00:06:17.888,1,6,58.0,25.9,63.1,37.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,2023-12-16 00:06:19.401,1,6,61.5,40.3,46.9,45.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Rodrigo Javier De Paul,2023-12-16 00:06:21.390,1,6,48.8,48.1,56.3,50.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,2023-12-16 00:06:24.280,1,6,61.2,50.3,54.4,38.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,2023-12-16 00:06:26.128,1,6,53.9,38.3,56.6,26.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Nicolás Hernán Otamendi,2023-12-16 00:06:27.713,1,6,56.3,21.3,48.3,23.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,2023-12-16 00:06:29.706,1,6,45.6,25.1,44.8,35.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Alexis Mac Allister,2023-12-16 00:06:34.854,1,6,55.5,42.9,66.7,40.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Lionel Andrés Messi Cuccittini,2023-12-16 00:06:36.206,1,6,66.7,36.4,64.1,32.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Marcos Javier Acuña,2023-12-16 00:06:54.420,1,6,63.7,28.1,75.0,23.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,2023-12-16 00:06:55.691,1,6,73.3,22.3,63.1,20.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,2023-12-16 00:06:57.345,1,6,59.3,19.6,65.0,11.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,2023-12-16 00:06:58.554,1,6,63.1,12.7,55.5,18.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,2023-12-16 00:07:00.495,1,7,53.6,18.3,52.5,31.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Nahuel Molina Lucero,2023-12-16 00:07:06.644,1,7,56.3,46.2,73.9,74.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,2023-12-16 00:07:10.019,1,7,75.8,72.6,74.7,62.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,2023-12-16 00:07:11.186,1,7,75.8,66.5,92.3,79.9
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Aziz Eraltay Behich,Kye Rowles,2023-12-16 00:07:24.472,1,7,21.0,0.1,6.5,10.6
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Kye Rowles,Mathew Ryan,2023-12-16 00:07:27.377,1,7,5.4,12.8,3.2,27.1
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mathew Ryan,Mitchell Thomas Duke,2023-12-16 00:07:30.271,1,7,3.5,27.4,55.6,24.0
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mitchell Thomas Duke,Riley McGree,2023-12-16 00:07:33.349,1,7,56.4,24.0,67.6,27.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,2023-12-16 00:07:39.006,1,7,57.1,34.3,51.8,6.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Enzo Fernandez,2023-12-16 00:07:43.345,1,7,51.4,8.9,46.4,34.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Cristian Gabriel Romero,2023-12-16 00:07:45.435,1,7,45.0,38.8,45.8,59.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,2023-12-16 00:07:50.393,1,7,62.9,66.5,81.5,75.6
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Riley McGree,Mathew Ryan,2023-12-16 00:07:55.167,1,7,10.7,14.2,3.7,28.2
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mathew Ryan,Mitchell Thomas Duke,2023-12-16 00:07:56.642,1,7,4.8,28.2,58.1,18.8
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,2023-12-16 00:07:59.155,1,7,62.0,61.3,46.4,46.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,2023-12-16 00:08:02.698,1,8,46.4,41.3,56.0,11.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Alejandro Darío Gómez,2023-12-16 00:08:06.406,1,8,64.1,11.9,62.9,4.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alejandro Darío Gómez,Marcos Javier Acuña,2023-12-16 00:08:11.047,1,8,62.6,6.4,92.0,6.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Julián Álvarez,2023-12-16 00:08:12.722,1,8,91.2,5.6,86.4,15.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Julián Álvarez,Alexis Mac Allister,2023-12-16 00:08:14.124,1,8,86.0,15.0,86.0,5.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Rodrigo Javier De Paul,2023-12-16 00:08:16.813,1,8,86.1,3.0,79.1,12.7
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,2023-12-16 00:08:19.420,1,8,79.1,18.8,79.6,65.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Nahuel Molina Lucero,Enzo Fernandez,2023-12-16 00:08:23.500,1,8,81.5,63.2,74.4,48.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,2023-12-16 00:08:25.312,1,8,73.1,43.4,75.8,36.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,2023-12-16 00:08:27.672,1,8,82.3,38.3,89.8,34.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Alexis Mac Allister,2023-12-16 00:08:28.168,1,8,87.5,33.0,82.6,25.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Enzo Fernandez,2023-12-16 00:08:29.657,1,8,82.1,26.4,74.7,28.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Marcos Javier Acuña,2023-12-16 00:08:32.626,1,8,75.2,27.8,77.4,9.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Alejandro Darío Gómez,2023-12-16 00:08:35.456,1,8,80.1,8.1,86.1,2.9
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,2023-12-16 00:08:37.486,1,8,87.1,4.5,86.1,10.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Marcos Javier Acuña,2023-12-16 00:08:38.391,1,8,86.1,10.8,74.0,7.5
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Enzo Fernandez,2023-12-16 00:08:39.648,1,8,74.0,13.0,69.0,25.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Alexis Mac Allister,2023-12-16 00:08:41.433,1,8,68.7,25.3,84.8,24.0
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,2023-12-16 00:09:03.216,1,9,82.3,26.4,93.9,6.4
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,2023-12-16 00:09:09.675,1,9,99.6,15.4,93.6,29.7
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Aaron Mooy,Keanu Baccus,2023-12-16 00:09:11.276,1,9,20.5,48.5,18.6,51.5
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Keanu Baccus,Mitchell Thomas Duke,2023-12-16 00:09:12.550,1,9,18.6,47.7,27.3,47.1
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mitchell Thomas Duke,Riley McGree,2023-12-16 00:09:13.551,1,9,27.3,45.2,30.3,31.5
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Riley McGree,Mathew Leckie,2023-12-16 00:09:14.442,1,9,30.8,30.9,42.7,46.6
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Alexis Mac Allister,2023-12-16 00:09:15.691,1,9,77.4,33.5,81.8,34.2
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Alexis Mac Allister,Marcos Javier Acuña,2023-12-16 00:09:18.750,1,9,80.7,29.2,73.1,22.3
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Marcos Javier Acuña,Enzo Fernandez,2023-12-16 00:09:20.639,1,9,71.0,20.2,68.3,25.1
3869151,2022-12-03,Argentina,Australia,2,1,Argentina,Enzo Fernandez,Julián Álvarez,2023-12-16 00:09:22.796,1,9,66.7,24.8,109.4,22.1
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Mathew Ryan,Aaron Mooy,2023-12-16 00:09:36.839,1,9,7.0,36.1,13.7,11.2
3869151,2022-12-03,Argentina,Australia,2,1,Australia,Aaron Mooy,Aziz Eraltay Behich,2023-12-16 00:09:39.052,1,9,19.1,10.9,40.0,4.5
